"journal","url","publisher","date"
"Consciousness and Cognition","https://www.journals.elsevier.com/consciousness-and-cognition","Elsevier",2021-02-04
"Construction and Building Materials","https://www.journals.elsevier.com/construction-and-building-materials","Elsevier",2021-02-04
"Contact Lens & Anterior Eye","https://www.journals.elsevier.com/contact-lens-and-anterior-eye","Elsevier",2021-02-04
"Contemporary Clinical Trials","https://www.journals.elsevier.com/contemporary-clinical-trials","Elsevier",2021-02-04
"Contemporary Clinical Trials Communications","https://www.journals.elsevier.com/contemporary-clinical-trials-communications","Elsevier",2021-02-04
"Contemporary Educational Psychology","https://www.journals.elsevier.com/contemporary-educational-psychology","Elsevier",2021-02-04
"Continental Shelf Research","https://www.journals.elsevier.com/continental-shelf-research","Elsevier",2021-02-04
"Contraception","https://www.journals.elsevier.com/contraception","Elsevier",2021-02-04
"Contraception: X","https://www.journals.elsevier.com/contraception-x","Elsevier",2021-02-04
"Control Engineering Practice","https://www.journals.elsevier.com/control-engineering-practice","Elsevier",2021-02-04
"Coordination Chemistry Reviews","https://www.journals.elsevier.com/coordination-chemistry-reviews","Elsevier",2021-02-04
"Corrosion Science","https://www.journals.elsevier.com/corrosion-science","Elsevier",2021-02-04
"Cortex","https://www.journals.elsevier.com/cortex","Elsevier",2021-02-04
"Cretaceous Research","https://www.journals.elsevier.com/cretaceous-research","Elsevier",2021-02-04
"Critical Care Clinics","https://www.journals.elsevier.com/critical-care-clinics","Elsevier",2021-02-04
"Critical Care Nursing Clinics of North America","https://www.journals.elsevier.com/critical-care-nursing-clinics-of-north-america","Elsevier",2021-02-04
"Critical Perspectives on Accounting","https://www.journals.elsevier.com/critical-perspectives-on-accounting","Elsevier",2021-02-04
"Critical Reviews in Oncology/Hematology","https://www.journals.elsevier.com/critical-reviews-in-oncology-hematology","Elsevier",2021-02-04
"Crop Protection","https://www.journals.elsevier.com/crop-protection","Elsevier",2021-02-04
"Cryobiology","https://www.journals.elsevier.com/cryobiology","Elsevier",2021-02-04
"Cryogenics","https://www.journals.elsevier.com/cryogenics","Elsevier",2021-02-04
"Current Applied Physics","https://www.journals.elsevier.com/current-applied-physics","Elsevier",2021-02-04
"Current Biology","https://www.journals.elsevier.com/current-biology","Elsevier",2021-02-04
"Current Opinion in Behavioral Sciences","https://www.journals.elsevier.com/current-opinion-in-behavioral-sciences","Elsevier",2021-02-04
"Current Opinion in Biomedical Engineering","https://www.journals.elsevier.com/current-opinion-in-biomedical-engineering","Elsevier",2021-02-04
"Current Opinion in Biotechnology","https://www.journals.elsevier.com/current-opinion-in-biotechnology","Elsevier",2021-02-04
"Current Opinion in Cell Biology","https://www.journals.elsevier.com/current-opinion-in-cell-biology","Elsevier",2021-02-04
"Current Opinion in Chemical Biology","https://www.journals.elsevier.com/current-opinion-in-chemical-biology","Elsevier",2021-02-04
"Current Opinion in Chemical Engineering","https://www.journals.elsevier.com/current-opinion-in-chemical-engineering","Elsevier",2021-02-04
"Current Opinion in Colloid & Interface Science","https://www.journals.elsevier.com/current-opinion-in-colloid-and-interface-science","Elsevier",2021-02-04
"Current Opinion in Electrochemistry","https://www.journals.elsevier.com/current-opinion-in-electrochemistry","Elsevier",2021-02-04
"Current Opinion in Endocrine and Metabolic Research","https://www.journals.elsevier.com/current-opinion-in-endocrine-and-metabolic-research","Elsevier",2021-02-04
"Current Opinion in Environmental Science & Health","https://www.journals.elsevier.com/current-opinion-in-environmental-science-and-health","Elsevier",2021-02-04
"Current Opinion in Environmental Sustainability","https://www.journals.elsevier.com/current-opinion-in-environmental-sustainability","Elsevier",2021-02-04
"Current Opinion in Food Science","https://www.journals.elsevier.com/current-opinion-in-food-science","Elsevier",2021-02-04
"Current Opinion in Genetics & Development","https://www.journals.elsevier.com/current-opinion-in-genetics-and-development","Elsevier",2021-02-04
"Current Opinion in Green and Sustainable Chemistry","https://www.journals.elsevier.com/current-opinion-in-green-and-sustainable-chemistry","Elsevier",2021-02-04
"Current Opinion in Immunology","https://www.journals.elsevier.com/current-opinion-in-immunology","Elsevier",2021-02-04
"Current Opinion in Insect Science","https://www.journals.elsevier.com/current-opinion-in-insect-science","Elsevier",2021-02-04
"Current Opinion in Microbiology","https://www.journals.elsevier.com/current-opinion-in-microbiology","Elsevier",2021-02-04
"Current Opinion in Neurobiology","https://www.journals.elsevier.com/current-opinion-in-neurobiology","Elsevier",2021-02-04
"Current Opinion in Pharmacology","https://www.journals.elsevier.com/current-opinion-in-pharmacology","Elsevier",2021-02-04
"Current Opinion in Plant Biology","https://www.journals.elsevier.com/current-opinion-in-plant-biology","Elsevier",2021-02-04
"Current Opinion in Psychology","https://www.journals.elsevier.com/current-opinion-in-psychology","Elsevier",2021-02-04
"Current Opinion in Solid State & Materials Science","https://www.journals.elsevier.com/current-opinion-in-solid-state-and-materials-science","Elsevier",2021-02-04
"Current Opinion in Structural Biology","https://www.journals.elsevier.com/current-opinion-in-structural-biology","Elsevier",2021-02-04
"Current Opinion in Systems Biology","https://www.journals.elsevier.com/current-opinion-in-systems-biology","Elsevier",2021-02-04
"Current Opinion in Virology","https://www.journals.elsevier.com/current-opinion-in-virology","Elsevier",2021-02-04
"Current Plant Biology","https://www.journals.elsevier.com/current-plant-biology","Elsevier",2021-02-04
"Current Problems in Cancer","https://www.journals.elsevier.com/current-problems-in-cancer","Elsevier",2021-02-04
"Current Problems in Cancer: Case Reports","https://www.journals.elsevier.com/current-problems-in-cancer-case-reports","Elsevier",2021-02-04
"Current Problems in Cardiology","https://www.journals.elsevier.com/current-problems-in-cardiology","Elsevier",2021-02-04
"Current Problems in Diagnostic Radiology","https://www.journals.elsevier.com/current-problems-in-diagnostic-radiology","Elsevier",2021-02-04
"Current Problems in Pediatric and Adolescent Health Care","https://www.journals.elsevier.com/current-problems-in-pediatric-and-adolescent-health-care","Elsevier",2021-02-04
"Current Problems in Surgery","https://www.journals.elsevier.com/current-problems-in-surgery","Elsevier",2021-02-04
"Current Research in Behavioral Sciences","https://www.journals.elsevier.com/current-research-in-behavioral-sciences","Elsevier",2021-02-04
"Current Research in Biotechnology","https://www.journals.elsevier.com/current-research-in-biotechnology","Elsevier",2021-02-04
"Current Research in Cell Biology","https://www.journals.elsevier.com/current-research-in-cell-biology","Elsevier",2021-02-04
"Current Research in Chemical Biology","https://www.journals.elsevier.com/current-research-in-chemical-biology","Elsevier",2021-02-04
"Current Research in Ecological and Social Psychology","https://www.journals.elsevier.com/current-research-in-ecological-and-social-psychology","Elsevier",2021-02-04
"Current Research in Genetics & Development","https://www.journals.elsevier.com/current-research-in-genetics-and-development","Elsevier",2021-02-04
"Current Research in Green and Sustainable Chemistry","https://www.journals.elsevier.com/current-research-in-green-and-sustainable-chemistry","Elsevier",2021-02-04
"Current Research in Insect Science","https://www.journals.elsevier.com/current-research-in-insect-science","Elsevier",2021-02-04
"Current Research in Microbial Sciences","https://www.journals.elsevier.com/current-research-in-microbial-sciences","Elsevier",2021-02-04
"Current Research in Neurobiology","https://www.journals.elsevier.com/current-research-in-neurobiology","Elsevier",2021-02-04
"Current Research in Parasitology and Vector-Borne Diseases","https://www.journals.elsevier.com/current-research-in-parasitology-and-vector-borne-diseases","Elsevier",2021-02-04
"Current Research in Pharmacology and Drug Discovery","https://www.journals.elsevier.com/current-research-in-pharmacology-and-drug-discovery","Elsevier",2021-02-04
"Current Research in Physiology","https://www.journals.elsevier.com/current-research-in-physiology","Elsevier",2021-02-04
"Current Research in Structural Biology","https://www.journals.elsevier.com/current-research-in-structural-biology","Elsevier",2021-02-04
"Current Research in Toxicology","https://www.journals.elsevier.com/current-research-in-toxicology","Elsevier",2021-02-04
"Current Research in Translational Medicine","https://www.journals.elsevier.com/current-research-in-translational-medicine","Elsevier",2021-02-04
"Current Research in Virological Science","https://www.journals.elsevier.com/current-research-in-virological-science","Elsevier",2021-02-04
"Current Therapeutic Research","https://www.journals.elsevier.com/current-therapeutic-research","Elsevier",2021-02-04
"Currents in Pharmacy Teaching and Learning","https://www.journals.elsevier.com/currents-in-pharmacy-teaching-and-learning","Elsevier",2021-02-04
"Cytokine","https://www.journals.elsevier.com/cytokine","Elsevier",2021-02-04
"Cytokine & Growth Factor Reviews","https://www.journals.elsevier.com/cytokine-and-growth-factor-reviews","Elsevier",2021-02-04
"Cytokine: X","https://www.journals.elsevier.com/cytokine-x","Elsevier",2021-02-04
"Cytotherapy","https://www.journals.elsevier.com/cytotherapy","Elsevier",2021-02-04
"DNA Repair","https://www.journals.elsevier.com/dna-repair","Elsevier",2021-02-04
"Data & Knowledge Engineering","https://www.journals.elsevier.com/data-and-knowledge-engineering","Elsevier",2021-02-04
"Data in Brief","https://www.journals.elsevier.com/data-in-brief","Elsevier",2021-02-04
"Decision Support Systems","https://www.journals.elsevier.com/decision-support-systems","Elsevier",2021-02-04
"Deep-Sea Research Part I: Oceanographic Research Papers","https://www.journals.elsevier.com/deep-sea-research-part-i-oceanographic-research-papers","Elsevier",2021-02-04
"Deep-Sea Research Part II: Topical Studies in Oceanography","https://www.journals.elsevier.com/deep-sea-research-part-ii-topical-studies-in-oceanography","Elsevier",2021-02-04
"Dendrochronologia","https://www.journals.elsevier.com/dendrochronologia","Elsevier",2021-02-04
"Dental Abstracts","https://www.journals.elsevier.com/dental-abstracts","Elsevier",2021-02-04
"Dental Clinics of North America","https://www.journals.elsevier.com/dental-clinics-of-north-america","Elsevier",2021-02-04
"Dental Materials","https://www.journals.elsevier.com/dental-materials","Elsevier",2021-02-04
"Dermatologic Clinics","https://www.journals.elsevier.com/dermatologic-clinics","Elsevier",2021-02-04
"Desalination","https://www.journals.elsevier.com/desalination","Elsevier",2021-02-04
"Design Studies","https://www.journals.elsevier.com/design-studies","Elsevier",2021-02-04
"Development Engineering","https://www.journals.elsevier.com/development-engineering","Elsevier",2021-02-04
"Developmental & Comparative Immunology","https://www.journals.elsevier.com/developmental-and-comparative-immunology","Elsevier",2021-02-04
"Developmental Biology","https://www.journals.elsevier.com/developmental-biology","Elsevier",2021-02-04
"Developmental Cell","https://www.journals.elsevier.com/developmental-cell","Elsevier",2021-02-04
"Developmental Cognitive Neuroscience","https://www.journals.elsevier.com/developmental-cognitive-neuroscience","Elsevier",2021-02-04
"Developmental Review","https://www.journals.elsevier.com/developmental-review","Elsevier",2021-02-04
"Developments in the Built Environment","https://www.journals.elsevier.com/developments-in-the-built-environment","Elsevier",2021-02-04
"Diabetes & Metabolic Syndrome: Clinical Research & Reviews","https://www.journals.elsevier.com/diabetes-and-metabolic-syndrome-clinical-research-and-reviews","Elsevier",2021-02-04
"Diabetes & Metabolism","https://www.journals.elsevier.com/diabetes-and-metabolism","Elsevier",2021-02-04
"Diabetes Research and Clinical Practice","https://www.journals.elsevier.com/diabetes-research-and-clinical-practice","Elsevier",2021-02-04
"Diagnostic Histopathology","https://www.journals.elsevier.com/diagnostic-histopathology","Elsevier",2021-02-04
"Diagnostic Microbiology and Infectious Disease","https://www.journals.elsevier.com/diagnostic-microbiology-and-infectious-disease","Elsevier",2021-02-04
"Diagnostic and Interventional Imaging","https://www.journals.elsevier.com/diagnostic-and-interventional-imaging","Elsevier",2021-02-04
"Diamond and Related Materials","https://www.journals.elsevier.com/diamond-and-related-materials","Elsevier",2021-02-04
"Differential Geometry and its Applications","https://www.journals.elsevier.com/differential-geometry-and-its-applications","Elsevier",2021-02-04
"Differentiation","https://www.journals.elsevier.com/differentiation","Elsevier",2021-02-04
"Digestive and Liver Disease","https://www.journals.elsevier.com/digestive-and-liver-disease","Elsevier",2021-02-04
"Digital Applications in Archaeology and Cultural Heritage","https://www.journals.elsevier.com/digital-applications-in-archaeology-and-cultural-heritage","Elsevier",2021-02-04
"Digital Geography and Society","https://www.journals.elsevier.com/digital-geography-and-society","Elsevier",2021-02-04
"Digital Signal Processing","https://www.journals.elsevier.com/digital-signal-processing","Elsevier",2021-02-04
"Disability and Health Journal","https://www.journals.elsevier.com/disability-and-health-journal","Elsevier",2021-02-04
"Discourse, Context & Media","https://www.journals.elsevier.com/discourse-context-and-media","Elsevier",2021-02-04
"Discrete Applied Mathematics","https://www.journals.elsevier.com/discrete-applied-mathematics","Elsevier",2021-02-04
"Discrete Mathematics","https://www.journals.elsevier.com/discrete-mathematics","Elsevier",2021-02-04
"Discrete Optimization","https://www.journals.elsevier.com/discrete-optimization","Elsevier",2021-02-04
"Disease-A-Month","https://www.journals.elsevier.com/disease-a-month","Elsevier",2021-02-04
"Displays","https://www.journals.elsevier.com/displays","Elsevier",2021-02-04
"Domestic Animal Endocrinology","https://www.journals.elsevier.com/domestic-animal-endocrinology","Elsevier",2021-02-04
"Douleurs","https://www.journals.elsevier.com/douleurs","Elsevier",2021-02-04
"Droit, D<U+FFFD>ontologie & Soin","https://www.journals.elsevier.com/droit-deontologie-and-soin","Elsevier",2021-02-04
"Drug Discovery Today","https://www.journals.elsevier.com/drug-discovery-today","Elsevier",2021-02-04
"Drug Discovery Today: Technologies","https://www.journals.elsevier.com/drug-discovery-today-technologies","Elsevier",2021-02-04
"Drug Metabolism and Pharmacokinetics","https://www.journals.elsevier.com/drug-metabolism-and-pharmacokinetics","Elsevier",2021-02-04
"Drug Resistance Updates","https://www.journals.elsevier.com/drug-resistance-updates","Elsevier",2021-02-04
"Drug and Alcohol Dependence","https://www.journals.elsevier.com/drug-and-alcohol-dependence","Elsevier",2021-02-04
"Dyes and Pigments","https://www.journals.elsevier.com/dyes-and-pigments","Elsevier",2021-02-04
"Dynamics of Atmospheres and Oceans","https://www.journals.elsevier.com/dynamics-of-atmospheres-and-oceans","Elsevier",2021-02-04
"EBioMedicine","https://www.journals.elsevier.com/ebiomedicine","Elsevier",2021-02-04
"EClinicalMedicine","https://www.journals.elsevier.com/eclinicalmedicine","Elsevier",2021-02-04
"ESMO Open","https://www.journals.elsevier.com/esmo-open","Elsevier",2021-02-04
"EXPLORE","https://www.journals.elsevier.com/explore","Elsevier",2021-02-04
"Early Childhood Research Quarterly","https://www.journals.elsevier.com/early-childhood-research-quarterly","Elsevier",2021-02-04
"Early Human Development","https://www.journals.elsevier.com/early-human-development","Elsevier",2021-02-04
"Earth System Governance","https://www.journals.elsevier.com/earth-system-governance","Elsevier",2021-02-04
"Earth and Planetary Science Letters","https://www.journals.elsevier.com/earth-and-planetary-science-letters","Elsevier",2021-02-04
"Earth-Science Reviews","https://www.journals.elsevier.com/earth-science-reviews","Elsevier",2021-02-04
"Eating Behaviors","https://www.journals.elsevier.com/eating-behaviors","Elsevier",2021-02-04
"Ecohydrology & Hydrobiology","https://www.journals.elsevier.com/ecohydrology-and-hydrobiology","Elsevier",2021-02-04
"Ecological Complexity","https://www.journals.elsevier.com/ecological-complexity","Elsevier",2021-02-04
"Ecological Economics","https://www.journals.elsevier.com/ecological-economics","Elsevier",2021-02-04
"Ecological Engineering","https://www.journals.elsevier.com/ecological-engineering","Elsevier",2021-02-04
"Ecological Genetics and Genomics","https://www.journals.elsevier.com/ecological-genetics-and-genomics","Elsevier",2021-02-04
"Ecological Indicators","https://www.journals.elsevier.com/ecological-indicators","Elsevier",2021-02-04
"Ecological Informatics","https://www.journals.elsevier.com/ecological-informatics","Elsevier",2021-02-04
"Ecological Modelling","https://www.journals.elsevier.com/ecological-modelling","Elsevier",2021-02-04
"EconomiA","https://www.journals.elsevier.com/economia","Elsevier",2021-02-04
"Economic Analysis and Policy","https://www.journals.elsevier.com/economic-analysis-and-policy","Elsevier",2021-02-04
"Economic Modelling","https://www.journals.elsevier.com/economic-modelling","Elsevier",2021-02-04
"Economic Systems","https://www.journals.elsevier.com/economic-systems","Elsevier",2021-02-04
"Economics & Human Biology","https://www.journals.elsevier.com/economics-and-human-biology","Elsevier",2021-02-04
"Economics Letters","https://www.journals.elsevier.com/economics-letters","Elsevier",2021-02-04
"Economics of Education Review","https://www.journals.elsevier.com/economics-of-education-review","Elsevier",2021-02-04
"Economics of Transportation","https://www.journals.elsevier.com/economics-of-transportation","Elsevier",2021-02-04
"Ecosystem Services","https://www.journals.elsevier.com/ecosystem-services","Elsevier",2021-02-04
"Ecotoxicology and Environmental Safety","https://www.journals.elsevier.com/ecotoxicology-and-environmental-safety","Elsevier",2021-02-04
"Educaci<U+FFFD>n M<U+FFFD>dica","https://www.journals.elsevier.com/educacion-medica","Elsevier",2021-02-04
"Education for Chemical Engineers","https://www.journals.elsevier.com/education-for-chemical-engineers","Elsevier",2021-02-04
"Educational Research Review","https://www.journals.elsevier.com/educational-research-review","Elsevier",2021-02-04
"Egyptian Informatics Journal","https://www.journals.elsevier.com/egyptian-informatics-journal","Elsevier",2021-02-04
"Egyptian Journal of Aquatic Research","https://www.journals.elsevier.com/egyptian-journal-of-aquatic-research","Elsevier",2021-02-04
"Egyptian Journal of Petroleum","https://www.journals.elsevier.com/egyptian-journal-of-petroleum","Elsevier",2021-02-04
"Electoral Studies","https://www.journals.elsevier.com/electoral-studies","Elsevier",2021-02-04
"Electric Power Systems Research","https://www.journals.elsevier.com/electric-power-systems-research","Elsevier",2021-02-04
"Electrochemistry Communications","https://www.journals.elsevier.com/electrochemistry-communications","Elsevier",2021-02-04
"Electrochimica Acta","https://www.journals.elsevier.com/electrochimica-acta","Elsevier",2021-02-04
"Electronic Commerce Research and Applications","https://www.journals.elsevier.com/electronic-commerce-research-and-applications","Elsevier",2021-02-04
"Electronic Journal of Biotechnology","https://www.journals.elsevier.com/electronic-journal-of-biotechnology","Elsevier",2021-02-04
"Emergency Medicine Clinics of North America","https://www.journals.elsevier.com/emergency-medicine-clinics-of-north-america","Elsevier",2021-02-04
"Emerging Markets Review","https://www.journals.elsevier.com/emerging-markets-review","Elsevier",2021-02-04
"Emerging Trends in Drugs, Addictions, and Health","https://www.journals.elsevier.com/emerging-trends-in-drugs-addictions-and-health","Elsevier",2021-02-04
"Emotion, Space and Society","https://www.journals.elsevier.com/emotion-space-and-society","Elsevier",2021-02-04
"Endeavour","https://www.journals.elsevier.com/endeavour","Elsevier",2021-02-04
"Endocrine Practice","https://www.journals.elsevier.com/endocrine-practice","Elsevier",2021-02-04
"Endocrine and Metabolic Science","https://www.journals.elsevier.com/endocrine-and-metabolic-science","Elsevier",2021-02-04
"Endocrinology & Metabolism Clinics of North America","https://www.journals.elsevier.com/endocrinology-and-metabolism-clinics-of-north-america","Elsevier",2021-02-04
"Endocrinolog<U+FFFD>a, Diabetes y Nutrici<U+FFFD>n","https://www.journals.elsevier.com/endocrinologia-diabetes-y-nutricion","Elsevier",2021-02-04
"Endocrinolog<U+FFFD>a, Diabetes y Nutrici<U+FFFD>n (English Edition)","https://www.journals.elsevier.com/endocrinologia-diabetes-y-nutricion-english-edition","Elsevier",2021-02-04
"Energy","https://www.journals.elsevier.com/energy","Elsevier",2021-02-04
"Energy Conversion and Management","https://www.journals.elsevier.com/energy-conversion-and-management","Elsevier",2021-02-04
"Energy Conversion and Management: X","https://www.journals.elsevier.com/energy-conversion-and-management-x","Elsevier",2021-02-04
"Energy Economics","https://www.journals.elsevier.com/energy-economics","Elsevier",2021-02-04
"Energy Policy","https://www.journals.elsevier.com/energy-policy","Elsevier",2021-02-04
"Energy Reports","https://www.journals.elsevier.com/energy-reports","Elsevier",2021-02-04
"Energy Research & Social Science","https://www.journals.elsevier.com/energy-research-and-social-science","Elsevier",2021-02-04
"Energy Storage Materials","https://www.journals.elsevier.com/energy-storage-materials","Elsevier",2021-02-04
"Energy Strategy Reviews","https://www.journals.elsevier.com/energy-strategy-reviews","Elsevier",2021-02-04
"Energy and AI","https://www.journals.elsevier.com/energy-and-ai","Elsevier",2021-02-04
"Energy and Buildings","https://www.journals.elsevier.com/energy-and-buildings","Elsevier",2021-02-04
"Energy for Sustainable Development","https://www.journals.elsevier.com/energy-for-sustainable-development","Elsevier",2021-02-04
"EnergyChem","https://www.journals.elsevier.com/energychem","Elsevier",2021-02-04
"Enfermedades Infecciosas y Microbiolog<U+FFFD>a Cl<U+FFFD>nica","https://www.journals.elsevier.com/enfermedades-infecciosas-y-microbiologia-clinica","Elsevier",2021-02-04
"Enfermedades Infecciosas y Microbiolog<U+FFFD>a Cl<U+FFFD>nica (English Edition)","https://www.journals.elsevier.com/enfermedades-infecciosas-y-microbiologia-clinica-english-edition","Elsevier",2021-02-04
"Enfermer<U+FFFD>a Cl<U+FFFD>nica","https://www.journals.elsevier.com/enfermeria-clinica","Elsevier",2021-02-04
"Enfermer<U+FFFD>a Cl<U+FFFD>nica (English Edition)","https://www.journals.elsevier.com/enfermeria-clinica-english-edition","Elsevier",2021-02-04
"Enfermer<U+FFFD>a Intensiva (English Edition)","https://www.journals.elsevier.com/enfermeria-intensiva-english-edition","Elsevier",2021-02-04
"Enfermer<U+FFFD>a intensiva","https://www.journals.elsevier.com/enfermeria-intensiva","Elsevier",2021-02-04
"Engineering","https://www.journals.elsevier.com/engineering","Elsevier",2021-02-04
"Engineering Analysis with Boundary Elements","https://www.journals.elsevier.com/engineering-analysis-with-boundary-elements","Elsevier",2021-02-04
"Engineering Applications of Artificial Intelligence","https://www.journals.elsevier.com/engineering-applications-of-artificial-intelligence","Elsevier",2021-02-04
"Engineering Failure Analysis","https://www.journals.elsevier.com/engineering-failure-analysis","Elsevier",2021-02-04
"Engineering Fracture Mechanics","https://www.journals.elsevier.com/engineering-fracture-mechanics","Elsevier",2021-02-04
"Engineering Geology","https://www.journals.elsevier.com/engineering-geology","Elsevier",2021-02-04
"Engineering Science and Technology, an International Journal","https://www.journals.elsevier.com/engineering-science-and-technology-an-international-journal","Elsevier",2021-02-04
"Engineering Structures","https://www.journals.elsevier.com/engineering-structures","Elsevier",2021-02-04
"English for Specific Purposes","https://www.journals.elsevier.com/english-for-specific-purposes","Elsevier",2021-02-04
"Entertainment Computing","https://www.journals.elsevier.com/entertainment-computing","Elsevier",2021-02-04
"Environment International","https://www.journals.elsevier.com/environment-international","Elsevier",2021-02-04
"Environmental Advances","https://www.journals.elsevier.com/environmental-advances","Elsevier",2021-02-04
"Environmental Challenges","https://www.journals.elsevier.com/environmental-challenges","Elsevier",2021-02-04
"Environmental Development","https://www.journals.elsevier.com/environmental-development","Elsevier",2021-02-04
"Environmental Impact Assessment Review","https://www.journals.elsevier.com/environmental-impact-assessment-review","Elsevier",2021-02-04
"Environmental Innovation and Societal Transitions","https://www.journals.elsevier.com/environmental-innovation-and-societal-transitions","Elsevier",2021-02-04
"Environmental Modelling & Software","https://www.journals.elsevier.com/environmental-modelling-and-software","Elsevier",2021-02-04
"Environmental Nanotechnology, Monitoring and Management","https://www.journals.elsevier.com/environmental-nanotechnology-monitoring-and-management","Elsevier",2021-02-04
"Environmental Pollution","https://www.journals.elsevier.com/environmental-pollution","Elsevier",2021-02-04
"Environmental Research","https://www.journals.elsevier.com/environmental-research","Elsevier",2021-02-04
"Environmental Science & Policy","https://www.journals.elsevier.com/environmental-science-and-policy","Elsevier",2021-02-04
"Environmental Technology & Innovation","https://www.journals.elsevier.com/environmental-technology-and-innovation","Elsevier",2021-02-04
"Environmental Toxicology and Pharmacology","https://www.journals.elsevier.com/environmental-toxicology-and-pharmacology","Elsevier",2021-02-04
"Environmental and Experimental Botany","https://www.journals.elsevier.com/environmental-and-experimental-botany","Elsevier",2021-02-04
"Environmental and Sustainability Indicators","https://www.journals.elsevier.com/environmental-and-sustainability-indicators","Elsevier",2021-02-04
"Enzyme and Microbial Technology","https://www.journals.elsevier.com/enzyme-and-microbial-technology","Elsevier",2021-02-04
"Epidemics","https://www.journals.elsevier.com/epidemics","Elsevier",2021-02-04
"Epilepsy & Behavior","https://www.journals.elsevier.com/epilepsy-and-behavior","Elsevier",2021-02-04
"Epilepsy Research","https://www.journals.elsevier.com/epilepsy-research","Elsevier",2021-02-04
"Estuarine, Coastal and Shelf Science","https://www.journals.elsevier.com/estuarine-coastal-and-shelf-science","Elsevier",2021-02-04
"Ethics, Medicine & Public Health","https://www.journals.elsevier.com/ethics-medicine-and-public-health","Elsevier",2021-02-04
"European Annals of Otorhinolaryngology, Head and Neck Diseases","https://www.journals.elsevier.com/european-annals-of-otorhinolaryngology-head-and-neck-diseases","Elsevier",2021-02-04
"European Economic Review","https://www.journals.elsevier.com/european-economic-review","Elsevier",2021-02-04
"European Journal of Agronomy","https://www.journals.elsevier.com/european-journal-of-agronomy","Elsevier",2021-02-04
"European Journal of Cancer","https://www.journals.elsevier.com/european-journal-of-cancer","Elsevier",2021-02-04
"European Journal of Cell Biology","https://www.journals.elsevier.com/european-journal-of-cell-biology","Elsevier",2021-02-04
"European Journal of Combinatorics","https://www.journals.elsevier.com/european-journal-of-combinatorics","Elsevier",2021-02-04
"European Journal of Control","https://www.journals.elsevier.com/european-journal-of-control","Elsevier",2021-02-04
"European Journal of Integrative Medicine","https://www.journals.elsevier.com/european-journal-of-integrative-medicine","Elsevier",2021-02-04
"European Journal of Internal Medicine","https://www.journals.elsevier.com/european-journal-of-internal-medicine","Elsevier",2021-02-04
"European Journal of Mechanics - A/Solids","https://www.journals.elsevier.com/european-journal-of-mechanics-a-solids","Elsevier",2021-02-04
"European Journal of Mechanics - B/Fluids","https://www.journals.elsevier.com/european-journal-of-mechanics-b-fluids","Elsevier",2021-02-04
"European Journal of Medical Genetics","https://www.journals.elsevier.com/european-journal-of-medical-genetics","Elsevier",2021-02-04
"European Journal of Medicinal Chemistry","https://www.journals.elsevier.com/european-journal-of-medicinal-chemistry","Elsevier",2021-02-04
"European Journal of Obstetrics & Gynecology and Reproductive Biology","https://www.journals.elsevier.com/european-journal-of-obstetrics-and-gynecology-and-reproductive-biology","Elsevier",2021-02-04
"European Journal of Obstetrics & Gynecology and Reproductive Biology: X","https://www.journals.elsevier.com/european-journal-of-obstetrics-and-gynecology-and-reproductive-biology-x","Elsevier",2021-02-04
"European Journal of Oncology Nursing","https://www.journals.elsevier.com/european-journal-of-oncology-nursing","Elsevier",2021-02-04
"European Journal of Operational Research","https://www.journals.elsevier.com/european-journal-of-operational-research","Elsevier",2021-02-04
"European Journal of Paediatric Neurology","https://www.journals.elsevier.com/european-journal-of-paediatric-neurology","Elsevier",2021-02-04
"European Journal of Pharmaceutical Sciences","https://www.journals.elsevier.com/european-journal-of-pharmaceutical-sciences","Elsevier",2021-02-04
"European Journal of Pharmaceutics and Biopharmaceutics","https://www.journals.elsevier.com/european-journal-of-pharmaceutics-and-biopharmaceutics","Elsevier",2021-02-04
"European Journal of Pharmacology","https://www.journals.elsevier.com/european-journal-of-pharmacology","Elsevier",2021-02-04
"European Journal of Political Economy","https://www.journals.elsevier.com/european-journal-of-political-economy","Elsevier",2021-02-04
"European Journal of Protistology","https://www.journals.elsevier.com/european-journal-of-protistology","Elsevier",2021-02-04
"European Journal of Radiology","https://www.journals.elsevier.com/european-journal-of-radiology","Elsevier",2021-02-04
"European Journal of Radiology Open","https://www.journals.elsevier.com/european-journal-of-radiology-open","Elsevier",2021-02-04
"European Journal of Soil Biology","https://www.journals.elsevier.com/european-journal-of-soil-biology","Elsevier",2021-02-04
"European Journal of Surgical Oncology","https://www.journals.elsevier.com/european-journal-of-surgical-oncology","Elsevier",2021-02-04
"European Journal of Trauma & Dissociation","https://www.journals.elsevier.com/european-journal-of-trauma-and-dissociation","Elsevier",2021-02-04
"European Journal of Vascular and Endovascular Surgery","https://www.journals.elsevier.com/european-journal-of-vascular-and-endovascular-surgery","Elsevier",2021-02-04
"European Management Journal","https://www.journals.elsevier.com/european-management-journal","Elsevier",2021-02-04
"European Neuropsychopharmacology","https://www.journals.elsevier.com/european-neuropsychopharmacology","Elsevier",2021-02-04
"European Polymer Journal","https://www.journals.elsevier.com/european-polymer-journal","Elsevier",2021-02-04
"European Research on Management and Business Economics","https://www.journals.elsevier.com/european-research-on-management-and-business-economics","Elsevier",2021-02-04
"European Review of Applied Psychology","https://www.journals.elsevier.com/european-review-of-applied-psychology","Elsevier",2021-02-04
